image_id,image_url,image_width,image_height,object_id,object_name,x,y,w,h
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,5211,bag,704,288,81,27
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060465,papers,672,285,127,46
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060475,drawer,364,495,148,89
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,5213,cup,142,167,26,52
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060469,shelf,0,215,207,36
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,5215,mug,719,472,44,58
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,5216,front,602,536,196,63
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060443,coffee mug,446,398,51,75
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060477,papers,585,315,177,129
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060476,bulletin board,588,300,193,182
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060478,files,666,290,66,15
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060479,computer speaker,249,347,51,63
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060480,chin,229,360,29,23
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060482,papers,474,337,60,60
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060481,folder,459,315,91,142
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060483,books,2,32,160,93
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060484,mouse,421,426,35,29
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060485,book,86,154,58,64
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060486,drawer,594,554,189,45
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060488,pants,208,510,158,89
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060489,chair,10,471,152,127
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060490,coffee mug,434,391,67,85
8,https://cs.stanford.edu/people/rak248/VG_100K/8.jpg,800,600,1060491,shelves,3,2,227,261
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1024073,room,4,1,635,477
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1024074,lights,209,7,331,88
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060508,monitor,286,210,65,59
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,5220,mouse pad,55,415,89,39
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,5221,desk,5,387,162,92
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060497,chair,153,284,101,146
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060498,bottle,126,281,24,39
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060499,desk,71,280,169,65
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060500,windows,351,81,286,173
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,5226,outside,570,93,69,151
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,5227,blinds,346,84,91,143
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,5228,window,354,83,92,157
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060505,computer,543,243,54,50
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,5230,posters,69,339,100,85
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060507,wall,26,323,156,148
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,5232,desk,261,260,178,93
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060511,bin,425,297,36,52
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060513,ceiling,70,3,569,91
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060514,corkboard,22,135,66,104
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,5236,chair,495,223,29,58
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060517,shelves,168,138,97,225
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060518,books,197,216,59,43
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060519,keyboard,542,277,50,18
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060520,desk,503,241,135,60
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060521,book,410,382,80,43
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060529,lights,472,61,62,27
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060528,lights,322,69,61,25
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060527,lights,415,9,99,40
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060526,lights,212,26,87,33
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060530,monitor,96,221,106,76
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060531,wall,3,0,351,368
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060532,floor,6,286,634,194
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060533,desk,388,367,250,112
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060534,baby,236,120,27,38
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060535,tower,253,277,56,74
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060536,desk,251,247,184,42
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060537,cables,298,286,128,59
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060538,building,562,127,76,127
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060539,windows,564,73,76,182
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060540,papers,427,372,68,40
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060541,wheels,231,408,14,16
9,https://cs.stanford.edu/people/rak248/VG_100K/9.jpg,640,480,1060542,tube,151,131,87,17
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060590,headphones,22,488,99,48
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060591,desk,0,368,472,231
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,5244,charger,231,543,23,28
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060546,cable,161,562,77,18
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060584,cpu,354,435,97,126
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060585,floor,77,472,721,126
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060586,cpu,422,436,89,122
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060550,man,576,270,128,149
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060551,coat,532,354,146,216
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1024113,wall,3,2,796,530
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,5252,board,142,142,105,145
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060559,chair,558,352,157,203
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,5254,back,558,352,116,140
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060564,bookshelf,423,151,174,358
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,5256,papers,460,357,96,41
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060567,shelf,459,327,127,18
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,5258,papers,456,401,95,51
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,5259,shelf,460,387,103,16
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,5260,papers,504,450,45,32
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,5261,shelf,486,439,58,18
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,5262,shelf,510,471,58,37
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060573,cup,57,441,36,41
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060575,papers,0,381,314,162
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1024116,picture frame,142,142,105,145
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060594,books,462,273,127,67
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060595,ostirch,579,122,25,62
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060596,ostrich,581,125,24,64
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060598,computer,280,277,147,140
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060597,bottle,267,372,21,41
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060599,desk,609,315,190,101
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060600,computer screen,657,293,80,63
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060601,computer,649,278,105,119
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060602,shirt,586,306,115,105
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060603,monitor,647,282,107,97
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060604,keyboard,305,386,130,35
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060605,outlet,217,548,65,36
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060606,table,2,395,200,204
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060609,panes,316,308,61,32
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060608,screen,314,295,86,73
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060607,monitor,278,280,129,113
10,https://cs.stanford.edu/people/rak248/VG_100K/10.jpg,800,600,1060610,corkboard,158,157,81,117
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060611,scene,26,20,741,552
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,5266,it,26,14,694,541
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060613,chair,244,186,283,390
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060643,desk,17,154,588,109
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060616,computer,16,16,232,211
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060619,box,10,285,164,133
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,5271,building,631,5,159,128
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,5272,window,485,3,314,183
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060623,mug,6,173,38,45
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060625,wall,6,8,44,170
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,5275,cpu,6,385,48,127
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060630,mouse,236,181,39,24
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060632,bowl,621,153,67,46
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,5278,table,602,158,197,129
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,5279,pot,772,120,27,86
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,5280,flowers,761,113,38,32
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060636,mouse pad,230,181,74,26
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,5282,clothing,350,112,171,41
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,5283,legs,246,488,285,104
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,5284,cabinet,399,250,147,191
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060642,cup,291,145,30,39
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060644,monitor,45,53,137,83
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060645,floor,159,341,440,151
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060622,sun,485,3,314,183
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060646,mouse,232,174,37,35
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060647,plate,609,177,64,31
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060648,bag,350,157,89,54
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060649,desk,612,182,188,90
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060634,plant,772,120,27,86
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060650,computer tower,8,375,68,158
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060651,lint,163,452,22,48
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060652,bag,24,380,99,78
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060635,plant,761,113,38,32
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060653,keys,150,200,39,14
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060654,arm rest,314,233,97,48
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060655,paperwork,479,155,121,77
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060656,blinds,528,12,221,130
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060657,keyboard,87,177,148,50
11,https://cs.stanford.edu/people/rak248/VG_100K/11.jpg,800,600,1060658,plant,744,107,49,43
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,1024186,composition book,52,426,121,91
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,1024187,computer keyboard,201,416,269,61
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,1024188,water bottle,1,335,42,121
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,5289,surge protector,220,538,316,22
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,1024216,desk,8,321,791,209
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,5291,inbox tray,709,149,90,63
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,5292,inbox tray,706,190,93,53
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,5293,inbox tray,705,216,94,55
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,5294,computer speaker,68,266,60,76
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,1024195,computer monitor,134,124,238,183
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,5296,sticky note,381,289,47,47
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,5297,paper,728,174,71,40
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,5298,paper,737,215,62,25
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,1024199,office chair,2,481,389,119
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,5300,armrest,198,538,191,53
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,5301,spots,84,435,84,71
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,5302,cpu,619,503,180,96
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,5303,telephone,672,346,119,68
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,1024208,wall,2,4,797,340
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,5305,pen,519,422,81,36
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,1024211,mouse,501,433,54,50
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,1024213,cup,645,302,52,66
12,https://cs.stanford.edu/people/rak248/VG_100K/12.jpg,800,600,1024220,computer keyboard,607,377,192,94
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060659,telephone,451,228,131,96
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060686,desk,3,260,589,337
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060661,baby,260,323,36,54
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060662,picture,235,283,76,104
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060663,wall,1,0,798,477
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060664,scissors,12,227,48,30
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,5314,desk,1,205,117,94
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060666,book,68,414,243,135
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060668,keyboard,238,304,211,169
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060669,orange cloth,561,254,234,342
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060670,chair,602,284,197,313
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,5319,pens,7,271,87,67
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060672,cup,13,325,64,71
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060673,monitor,93,53,269,316
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060674,mouse,425,309,58,39
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060675,pad,389,298,134,74
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060676,computer,294,391,196,200
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060680,calendar,681,0,118,169
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,3798613,photo,6,10,769,586
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060685,photo,362,205,62,97
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060689,floor,237,526,402,73
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060690,rolodex,105,333,162,96
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060691,tray,2,207,90,64
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060692,cord,482,307,54,287
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060694,pen,34,306,14,36
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060693,pen,42,269,43,69
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060695,post it note,291,451,63,40
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060696,picture,372,218,45,78
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060697,frame,360,207,65,99
13,https://cs.stanford.edu/people/rak248/VG_100K/13.jpg,800,600,1060698,paper,1,521,214,78
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060699,computer monitor,352,56,304,288
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060700,desk,8,288,790,310
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060701,lamp,630,170,165,269
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060702,shade,643,203,101,84
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060703,soda cup,105,206,97,172
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060704,jigsaw puzzle,35,83,331,247
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,5334,people,101,105,250,210
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060706,computer keyboard,140,380,392,176
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060707,wrist rest,141,461,393,94
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060708,bottle,316,480,60,95
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060709,sticky note,402,333,65,58
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060710,cd,7,407,96,60
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060711,cd case,0,393,143,95
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060712,pen,626,386,90,54
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060714,computer mouse,525,373,47,54
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060715,mouse pad,487,369,187,123
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060716,wrist rest,571,415,101,64
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,5345,computer,130,57,528,489
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,5346,picture,5,6,794,591
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060722,lamp stand,700,186,99,252
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060731,envelope,215,314,164,94
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060732,book,2,507,193,92
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060733,mark pen,482,344,22,50
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060734,cap,329,474,31,43
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,3798664,holder,0,379,141,128
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060735,lid,680,422,118,80
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060737,wall,0,1,754,366
14,https://cs.stanford.edu/people/rak248/VG_100K/14.jpg,800,600,1060736,dart,647,1,36,85
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5348,monitor is off.,131,59,393,286
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5349,mouse is white.,634,454,91,114
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5350,paper on desk.,3,346,127,224
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5351,pad is black.,551,450,216,149
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5352,papers are here.,575,284,221,168
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,3798615,desk,15,279,740,315
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5353,desk is grey.,531,365,237,101
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5354,see grey desk.,93,507,528,92
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5355,keyboard has white.,127,382,408,144
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5356,thing on computer.,94,52,49,50
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5357,powder on desk,61,336,62,90
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5358,paper has corner.,2,407,150,189
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5359,paper shows puzzle.,5,422,90,156
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5360,paper has puzzle.,5,484,78,114
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,3798614,desk,16,282,743,266
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5361,ketchup seen here.,765,458,35,56
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5362,button is round.,320,354,34,36
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5363,round button here.,312,360,23,24
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,5364,is wall white?,591,35,185,222
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060762,box,1,393,60,57
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060738,monitor,131,59,393,286
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060742,papers,575,284,221,168
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060739,mouse,634,454,91,114
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060763,grey,127,440,70,69
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060745,keyboard,127,382,408,144
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060764,box,2,168,51,150
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060765,key,1,494,49,66
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060740,gazette,3,346,127,224
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060766,desk,4,294,796,303
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060767,wall,1,0,796,303
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060768,monitor,81,44,481,350
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060769,label,313,356,30,24
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060770,sticker,93,52,40,40
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060771,room,1,3,797,595
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060772,computer,82,42,479,489
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060773,red,112,54,18,32
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060741,pad,551,450,216,149
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060774,thing,3,291,117,92
15,https://cs.stanford.edu/people/rak248/VG_100K/15.jpg,800,600,1060747,thing,94,52,49,50
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5365,see four men.,298,198,249,183
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798582,street,4,226,256,370
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5366,"grey car, parked.",96,224,138,132
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5367,green trees seen.,309,7,114,199
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5368,trees on roadside.,0,86,120,140
